_id,name,tags
684555a5e78e2a95e7cfcb97,jaguar xf 3.0 litre s premium luxury,jaguar xf 3.0 litre s premium luxury year_mid price_premium kms_mid diesel individual automatic secondowner
684555a5e78e2a95e7cfcb98,maruti zen estilo vxi bsiii,maruti zen estilo vxi bsiii year_old price_budget kms_high petrol individual manual secondowner
684555a5e78e2a95e7cfcb99,toyota innova 2.5 e 8 str,toyota innova 2.5 e 8 str year_mid price_midrange kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfcb9a,hyundai i20 1.4 crdi asta,hyundai i20 1.4 crdi asta year_mid price_midrange kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfcb9b,nissan micra xl cvt,nissan micra xl cvt year_mid price_midrange kms_mid petrol individual automatic secondowner
684555a5e78e2a95e7cfcb9c,mahindra scorpio vlx at 2wd bsiii,mahindra scorpio vlx at 2wd bsiii year_old price_midrange kms_high diesel individual automatic thirdowner
684555a5e78e2a95e7cfcb9d,toyota corolla ae,toyota corolla ae year_old price_budget kms_high petrol individual manual secondowner
684555a5e78e2a95e7cfcb9e,hyundai grand i10 nios sportz,hyundai grand i10 nios sportz year_new price_premium kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfcb9f,chevrolet tavera neo 3 lt 9 seats bsiii,chevrolet tavera neo 3 lt 9 seats bsiii year_mid price_midrange kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfcba0,hyundai grand i10 nios amt magna,hyundai grand i10 nios amt magna year_new price_premium kms_low petrol individual automatic firstowner
684555a5e78e2a95e7cfcba1,hyundai verna 1.6 vtvt s,hyundai verna 1.6 vtvt s year_mid price_premium kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfcba2,tata manza aqua quadrajet bs iv,tata manza aqua quadrajet bs iv year_mid price_budget kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfcba3,maruti wagon r lx bsiii,maruti wagon r lx bsiii year_old price_budget kms_mid petrol individual manual fourth&aboveowner
684555a5e78e2a95e7cfcba4,toyota etios cross 1.4l gd,toyota etios cross 1.4l gd year_mid price_midrange kms_mid diesel individual manual secondowner
684555a5e78e2a95e7cfcba5,renault kwid rxt bsiv,renault kwid rxt bsiv year_new price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfcba6,daewoo matiz sd,daewoo matiz sd year_old price_budget kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfcba7,tata hexa xt,tata hexa xt year_new price_premium kms_low diesel individual manual firstowner
684555a5e78e2a95e7cfcba8,honda jazz v,honda jazz v year_new price_premium kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfcba9,maruti a-star lxi,maruti a-star lxi year_old price_budget kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfcbaa,audi a8 l 3.0 tdi quattro,audi a8 l 3.0 tdi quattro year_old price_premium kms_mid diesel dealer automatic secondowner
684555a5e78e2a95e7cfcbab,hyundai elantra sx,hyundai elantra sx year_mid price_premium kms_mid petrol dealer manual firstowner
684555a5e78e2a95e7cfcbac,datsun redi-go amt 1.0 t option,datsun redi-go amt 1.0 t option year_new price_midrange kms_low petrol dealer automatic firstowner
684555a5e78e2a95e7cfcbad,tata nano cx bsiii,tata nano cx bsiii year_mid price_budget kms_low petrol individual manual secondowner
684555a5e78e2a95e7cfcbae,bmw x1 sdrive20d m sport,bmw x1 sdrive20d m sport year_mid price_premium kms_mid diesel dealer automatic firstowner
684555a5e78e2a95e7cfcbaf,chevrolet enjoy tcdi lt 7 seater,chevrolet enjoy tcdi lt 7 seater year_mid price_midrange kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfcbb0,honda amaze s diesel,honda amaze s diesel year_mid price_midrange kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfcbb1,mahindra kuv 100 d75 k6 plus,mahindra kuv 100 d75 k6 plus year_new price_midrange kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfcbb2,honda city i-vtec cvt vx,honda city i-vtec cvt vx year_mid price_premium kms_mid petrol dealer automatic firstowner
684555a5e78e2a95e7cfcbb3,honda brio vx,honda brio vx year_new price_midrange kms_mid petrol dealer manual firstowner
684555a5e78e2a95e7cfcbb4,mg hector sharp diesel mt bsiv,mg hector sharp diesel mt bsiv year_new price_premium kms_low diesel dealer manual firstowner
684555a5e78e2a95e7cfcbb5,audi a4 35 tdi premium plus,audi a4 35 tdi premium plus year_new price_premium kms_low diesel dealer automatic firstowner
684555a5e78e2a95e7cfcbb6,renault scala diesel rxl,renault scala diesel rxl year_mid price_midrange kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfcbb7,skoda laura ambiente 1.9 pd,skoda laura ambiente 1.9 pd year_old price_budget kms_high diesel individual manual fourth&aboveowner
684555a5e78e2a95e7cfcbb8,ford fiesta diesel style,ford fiesta diesel style year_mid price_midrange kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfcbb9,skoda laura 1.9 tdi mt ambiente,skoda laura 1.9 tdi mt ambiente year_mid price_midrange kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfcbba,toyota innova 2.5 vx (diesel) 7 seater bs iv,toyota innova 2.5 vx (diesel) 7 seater bs iv year_mid price_premium kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfcbbb,mercedes-benz e-class 220 cdi,mercedes-benz e-class 220 cdi year_old price_midrange kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfcbbc,ford figo aspire 1.5 tdci trend,ford figo aspire 1.5 tdci trend year_new price_premium kms_low diesel individual manual firstowner
684555a5e78e2a95e7cfcbbd,tata indigo glx,tata indigo glx year_old price_budget kms_high petrol individual manual secondowner
684555a5e78e2a95e7cfcbbe,maruti swift dzire ldi optional,maruti swift dzire ldi optional year_mid price_midrange kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfcbbf,ford ecosport 1.5 diesel ambiente bsiv,ford ecosport 1.5 diesel ambiente bsiv year_new price_premium kms_mid diesel individual manual secondowner
684555a5e78e2a95e7cfcbc0,skoda rapid 1.6 tdi elegance,skoda rapid 1.6 tdi elegance year_mid price_midrange kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfcbc1,hyundai i20 1.4 crdi sportz,hyundai i20 1.4 crdi sportz year_mid price_midrange kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfcbc2,chevrolet aveo 1.4 lt bsiv,chevrolet aveo 1.4 lt bsiv year_old price_midrange kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfcbc3,mahindra quanto c4,mahindra quanto c4 year_mid price_midrange kms_high diesel individual manual fourth&aboveowner
684555a5e78e2a95e7cfcbc4,honda mobilio s i dtec,honda mobilio s i dtec year_mid price_premium kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfcbc5,hyundai santa fe 4wd at,hyundai santa fe 4wd at year_mid price_premium kms_mid diesel individual automatic firstowner
684555a5e78e2a95e7cfcbc6,tata manza aura (abs) safire bs iv,tata manza aura (abs) safire bs iv year_mid price_budget kms_mid petrol individual manual secondowner
684555a5e78e2a95e7cfcbc7,force one ex,force one ex year_mid price_midrange kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfcbc8,mahindra xylo d2 bs iv,mahindra xylo d2 bs iv year_mid price_midrange kms_low diesel individual manual firstowner
684555a5e78e2a95e7cfcbc9,hyundai santro magna amt bsiv,hyundai santro magna amt bsiv year_new price_midrange kms_low petrol individual automatic firstowner
684555a5e78e2a95e7cfcbca,tata indigo ls bsii,tata indigo ls bsii year_mid price_budget kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfcbcb,hyundai verna crdi sx abs,hyundai verna crdi sx abs year_old price_budget kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfcbcc,tata new safari dicor 2.2 gx 4x2 bs iv,tata new safari dicor 2.2 gx 4x2 bs iv year_mid price_midrange kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfcbcd,tata indica vista aura 1.3 quadrajet,tata indica vista aura 1.3 quadrajet year_old price_budget kms_high diesel individual manual fourth&aboveowner
684555a5e78e2a95e7cfcbce,mahindra bolero power plus plus non ac bsiv ps,mahindra bolero power plus plus non ac bsiv ps year_mid price_midrange kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfcbcf,mahindra scorpio vlx 2wd airbag bsiv,mahindra scorpio vlx 2wd airbag bsiv year_mid price_midrange kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfcbd0,toyota innova 2.5 z diesel 7 seater bs iv,toyota innova 2.5 z diesel 7 seater bs iv year_mid price_premium kms_high diesel individual manual thirdowner
684555a5e78e2a95e7cfcbd1,honda brio 1.2 s option mt,honda brio 1.2 s option mt year_new price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfcbd2,hyundai santro sportz bsiv,hyundai santro sportz bsiv year_new price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfcbd3,fiat linea dynamic,fiat linea dynamic year_mid price_midrange kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfcbd4,maruti alto 800 lx,maruti alto 800 lx year_new price_budget kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfcbd5,maruti sx4 s cross ddis 320 zeta,maruti sx4 s cross ddis 320 zeta year_mid price_premium kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfcbd6,mahindra jeep classic,mahindra jeep classic year_old price_budget kms_low diesel individual manual secondowner
684555a5e78e2a95e7cfcbd7,mahindra scorpio 2.6 turbo 7 str,mahindra scorpio 2.6 turbo 7 str year_old price_midrange kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfcbd8,toyota innova 2.5 gx (diesel) 7 seater bs iv,toyota innova 2.5 gx (diesel) 7 seater bs iv year_mid price_midrange kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfcbd9,ford figo petrol lxi,ford figo petrol lxi year_mid price_budget kms_high petrol individual manual firstowner
684555a5e78e2a95e7cfcbda,maruti swift zxi abs,maruti swift zxi abs year_old price_midrange kms_mid petrol individual manual secondowner
684555a5e78e2a95e7cfcbdb,mahindra xuv500 w6 1.99 mhawk,mahindra xuv500 w6 1.99 mhawk year_mid price_premium kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfcbdc,maruti alto k10 lx,maruti alto k10 lx year_new price_midrange kms_low petrol individual manual fourth&aboveowner
684555a5e78e2a95e7cfcbdd,maruti wagon r vx,maruti wagon r vx year_old price_budget kms_mid petrol individual manual fourth&aboveowner
684555a5e78e2a95e7cfcbde,tata indica vista aqua 1.2 safire bsiv,tata indica vista aqua 1.2 safire bsiv year_mid price_budget kms_high petrol individual manual firstowner
684555a5e78e2a95e7cfcbdf,honda civic 1.8 s at,honda civic 1.8 s at year_old price_budget kms_mid petrol individual automatic firstowner
684555a5e78e2a95e7cfcbe0,mahindra nuvosport n8,mahindra nuvosport n8 year_mid price_midrange kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfcbe1,hyundai verna transform crdi vgt sx abs,hyundai verna transform crdi vgt sx abs year_mid price_midrange kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfcbe2,volkswagen vento new diesel highline,volkswagen vento new diesel highline year_mid price_midrange kms_mid diesel individual manual fourth&aboveowner
684555a5e78e2a95e7cfcbe3,maruti s-presso vxi plus,maruti s-presso vxi plus year_new price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfcbe4,honda civic 1.8 s mt,honda civic 1.8 s mt year_old price_midrange kms_mid petrol individual manual secondowner
684555a5e78e2a95e7cfcbe5,toyota etios liva 1.2 vx,toyota etios liva 1.2 vx year_new price_premium kms_low petrol trustmarkdealer manual firstowner
684555a5e78e2a95e7cfcbe6,toyota yaris g,toyota yaris g year_new price_premium kms_low petrol trustmarkdealer manual firstowner
684555a5e78e2a95e7cfcbe7,maruti swift lxi option,maruti swift lxi option year_mid price_midrange kms_low petrol trustmarkdealer manual firstowner
684555a5e78e2a95e7cfcbe8,maruti ciaz zdi plus,maruti ciaz zdi plus year_mid price_premium kms_mid diesel trustmarkdealer manual firstowner
684555a5e78e2a95e7cfcbe9,maruti ciaz 1.4 alpha,maruti ciaz 1.4 alpha year_new price_premium kms_low petrol trustmarkdealer manual firstowner
684555a5e78e2a95e7cfcbea,toyota corolla altis gl mt,toyota corolla altis gl mt year_mid price_premium kms_mid petrol trustmarkdealer manual firstowner
684555a5e78e2a95e7cfcbeb,maruti esteem lxi - bsiii,maruti esteem lxi - bsiii year_old price_budget kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfcbec,volkswagen vento diesel comfortline,volkswagen vento diesel comfortline year_mid price_midrange kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfcbed,maruti sx4 zxi at,maruti sx4 zxi at year_old price_budget kms_high petrol individual automatic secondowner
684555a5e78e2a95e7cfcbee,maruti swift dzire amt zxi,maruti swift dzire amt zxi year_new price_midrange kms_mid petrol individual automatic firstowner
684555a5e78e2a95e7cfcbef,mahindra tuv 300 t8 amt,mahindra tuv 300 t8 amt year_mid price_premium kms_mid diesel individual automatic secondowner
684555a5e78e2a95e7cfcbf0,ford fusion 1.6 duratec petrol,ford fusion 1.6 duratec petrol year_old price_budget kms_high petrol individual manual thirdowner
684555a5e78e2a95e7cfcbf1,honda city i-vtec vx,honda city i-vtec vx year_new price_premium kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfcbf2,maruti esteem vxi,maruti esteem vxi year_old price_budget kms_low petrol individual manual secondowner
684555a5e78e2a95e7cfcbf3,hyundai verna 1.6 vtvt,hyundai verna 1.6 vtvt year_mid price_midrange kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfcbf4,tata sumo victa ex 7/9 str bsii,tata sumo victa ex 7/9 str bsii year_old price_budget kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfcbf5,chevrolet sail hatchback 1.2 ls,chevrolet sail hatchback 1.2 ls year_mid price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfcbf6,mahindra bolero power plus zlx,mahindra bolero power plus zlx year_new price_premium kms_low diesel individual manual firstowner
684555a5e78e2a95e7cfcbf7,datsun redigo s,datsun redigo s year_mid price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfcbf8,skoda fabia 1.2 mpi ambition plus,skoda fabia 1.2 mpi ambition plus year_mid price_midrange kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfcbf9,renault fluence 1.5,renault fluence 1.5 year_mid price_midrange kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfcbfa,maruti wagon r lxi duo bs iv,maruti wagon r lxi duo bs iv year_mid price_budget kms_mid lpg individual manual firstowner
684555a5e78e2a95e7cfcbfb,mahindra tuv 300 plus p4,mahindra tuv 300 plus p4 year_new price_premium kms_low diesel individual manual secondowner
684555a5e78e2a95e7cfcbfc,volkswagen jetta 2.0 tdi comfortline,volkswagen jetta 2.0 tdi comfortline year_mid price_midrange kms_high diesel individual manual thirdowner
684555a5e78e2a95e7cfcbfd,maruti swift ldi optional,maruti swift ldi optional year_new price_midrange kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfcbfe,maruti sx4 vdi,maruti sx4 vdi year_mid price_midrange kms_high diesel individual manual thirdowner
684555a5e78e2a95e7cfcbff,chevrolet aveo 1.4 cng,chevrolet aveo 1.4 cng year_mid price_midrange kms_high cng individual manual firstowner
684555a5e78e2a95e7cfcc00,hyundai elite i20 magna plus bsiv,hyundai elite i20 magna plus bsiv year_new price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfcc01,mahindra thar 4x4,mahindra thar 4x4 year_mid price_midrange kms_low diesel individual manual thirdowner
684555a5e78e2a95e7cfcc02,hyundai eon magna optional,hyundai eon magna optional year_mid price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfcc03,maruti omni 5 str std lpg,maruti omni 5 str std lpg year_old price_budget kms_mid lpg individual manual secondowner
684555a5e78e2a95e7cfcc04,maruti 800 duo ac lpg,maruti 800 duo ac lpg year_old price_budget kms_mid lpg individual manual secondowner
684555a5e78e2a95e7cfcc05,toyota innova crysta 2.4 g mt bsiv,toyota innova crysta 2.4 g mt bsiv year_mid price_premium kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfcc06,hyundai accent glx,hyundai accent glx year_old price_budget kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfcc07,maruti swift vdi optional,maruti swift vdi optional year_new price_premium kms_mid diesel individual manual secondowner
684555a5e78e2a95e7cfcc08,hyundai santro xing xk erlx euroiii,hyundai santro xing xk erlx euroiii year_old price_budget kms_high petrol individual manual secondowner
684555a5e78e2a95e7cfcc09,maruti baleno zeta 1.2,maruti baleno zeta 1.2 year_new price_premium kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfcc0a,ford freestyle titanium diesel,ford freestyle titanium diesel year_new price_premium kms_low diesel dealer manual testdrivecar
684555a5e78e2a95e7cfcc0b,ford figo titanium,ford figo titanium year_new price_premium kms_low petrol dealer manual testdrivecar
684555a5e78e2a95e7cfcc0c,ford ecosport 1.5 diesel titanium,ford ecosport 1.5 diesel titanium year_new price_premium kms_low diesel dealer manual testdrivecar
684555a5e78e2a95e7cfcc0d,ford figo 1.5d titanium opt mt,ford figo 1.5d titanium opt mt year_mid price_midrange kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfcc0e,toyota etios vx,toyota etios vx year_mid price_midrange kms_high petrol individual manual secondowner
684555a5e78e2a95e7cfcc0f,hyundai accent gls,hyundai accent gls year_old price_budget kms_high petrol individual manual secondowner
684555a5e78e2a95e7cfcc10,maruti ignis 1.3 delta,maruti ignis 1.3 delta year_new price_midrange kms_low diesel dealer manual firstowner
684555a5e78e2a95e7cfcc11,tata indigo cs lx (tdi) bs-iii,tata indigo cs lx (tdi) bs-iii year_mid price_midrange kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfcc12,maruti alto k10 vxi ags,maruti alto k10 vxi ags year_new price_midrange kms_low petrol dealer automatic firstowner
684555a5e78e2a95e7cfcc13,nissan evalia xv,nissan evalia xv year_mid price_premium kms_low diesel dealer manual firstowner
684555a5e78e2a95e7cfcc14,hyundai grand i10 1.2 crdi sportz option,hyundai grand i10 1.2 crdi sportz option year_new price_midrange kms_low diesel dealer manual firstowner
684555a5e78e2a95e7cfcc15,mahindra kuv 100 d75 k4 plus 5str,mahindra kuv 100 d75 k4 plus 5str year_mid price_midrange kms_low diesel dealer manual firstowner
684555a5e78e2a95e7cfcc16,hyundai verna sx diesel,hyundai verna sx diesel year_mid price_midrange kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfcc17,honda city corporate edition,honda city corporate edition year_mid price_midrange kms_mid petrol dealer manual firstowner
684555a5e78e2a95e7cfcc18,hyundai eon era,hyundai eon era year_mid price_midrange kms_low petrol dealer manual firstowner
684555a5e78e2a95e7cfcc19,datsun redigo 1.0 t option,datsun redigo 1.0 t option year_new price_midrange kms_low petrol dealer manual firstowner
684555a5e78e2a95e7cfcc1a,hyundai i10 magna 1.2,hyundai i10 magna 1.2 year_mid price_midrange kms_mid petrol individual manual secondowner
684555a5e78e2a95e7cfcc1b,renault captur 1.5 diesel rxt mono,renault captur 1.5 diesel rxt mono year_new price_premium kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfcc1c,mahindra xylo d2 maxx,mahindra xylo d2 maxx year_mid price_midrange kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfcc1d,ford aspire titanium bsiv,ford aspire titanium bsiv year_new price_premium kms_low petrol dealer manual testdrivecar
684555a5e78e2a95e7cfcc1e,ford ecosport 1.5 ti vct mt titanium be bsiv,ford ecosport 1.5 ti vct mt titanium be bsiv year_new price_premium kms_low petrol dealer manual testdrivecar
684555a5e78e2a95e7cfcc1f,ford ecosport 1.5 petrol trend,ford ecosport 1.5 petrol trend year_new price_premium kms_low petrol dealer manual testdrivecar
684555a5e78e2a95e7cfcc20,ford ecosport 1.5 tdci titanium plus bsiv,ford ecosport 1.5 tdci titanium plus bsiv year_new price_premium kms_low diesel dealer manual testdrivecar
684555a5e78e2a95e7cfcc21,ford freestyle titanium,ford freestyle titanium year_new price_premium kms_low petrol dealer manual testdrivecar
684555a5e78e2a95e7cfcc22,ford ecosport thunder edition diesel,ford ecosport thunder edition diesel year_new price_premium kms_low diesel dealer manual testdrivecar
684555a5e78e2a95e7cfcc23,ford freestyle titanium plus,ford freestyle titanium plus year_new price_premium kms_low petrol dealer manual testdrivecar
684555a5e78e2a95e7cfcc24,mahindra scorpio s2 9 seater,mahindra scorpio s2 9 seater year_mid price_premium kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfcc25,mahindra scorpio vls 2.2 mhawk,mahindra scorpio vls 2.2 mhawk year_old price_midrange kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfcc26,honda accord vti-l (mt),honda accord vti-l (mt) year_old price_budget kms_mid petrol individual manual secondowner
684555a5e78e2a95e7cfcc27,tata indigo cs le (tdi) bs-iii,tata indigo cs le (tdi) bs-iii year_mid price_budget kms_high diesel individual manual fourth&aboveowner
684555a5e78e2a95e7cfcc28,volkswagen ameo 1.5 tdi highline plus 16,volkswagen ameo 1.5 tdi highline plus 16 year_new price_premium kms_low diesel individual manual firstowner
684555a5e78e2a95e7cfcc29,ford ecosport 1.5 petrol titanium plus,ford ecosport 1.5 petrol titanium plus year_new price_premium kms_low petrol dealer manual testdrivecar
684555a5e78e2a95e7cfcc2a,mahindra xuv500 at w10 awd,mahindra xuv500 at w10 awd year_mid price_premium kms_mid diesel individual automatic secondowner
684555a5e78e2a95e7cfcc2b,mahindra xuv500 w10 2wd,mahindra xuv500 w10 2wd year_mid price_premium kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfcc2c,maruti swift dzire amt vdi,maruti swift dzire amt vdi year_new price_premium kms_low diesel individual automatic firstowner
684555a5e78e2a95e7cfcc2d,tata new safari 4x4,tata new safari 4x4 year_old price_budget kms_mid diesel dealer manual secondowner
684555a5e78e2a95e7cfcc2e,hyundai verna sx crdi at,hyundai verna sx crdi at year_mid price_midrange kms_mid diesel dealer automatic secondowner
684555a5e78e2a95e7cfcc2f,renault koleos 2.0 diesel,renault koleos 2.0 diesel year_mid price_premium kms_mid diesel individual automatic secondowner
684555a5e78e2a95e7cfcc30,maruti wagon r lxi duo bsiii,maruti wagon r lxi duo bsiii year_old price_budget kms_mid lpg individual manual secondowner
684555a5e78e2a95e7cfcc31,ford ikon 1.8 d,ford ikon 1.8 d year_old price_budget kms_high diesel dealer manual fourth&aboveowner
684555a5e78e2a95e7cfcc32,mercedes-benz new c-class 200 cdi classic,mercedes-benz new c-class 200 cdi classic year_old price_premium kms_high diesel dealer manual secondowner
684555a5e78e2a95e7cfcc33,maruti ertiga shvs ldi option,maruti ertiga shvs ldi option year_new price_premium kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfcc34,tata manza aura (abs) quadrajet bs iv,tata manza aura (abs) quadrajet bs iv year_mid price_budget kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfcc35,maruti wagon r vxi bsii,maruti wagon r vxi bsii year_mid price_midrange kms_mid petrol individual manual secondowner
684555a5e78e2a95e7cfcc36,ford fiesta 1.5 tdci ambiente,ford fiesta 1.5 tdci ambiente year_mid price_premium kms_low diesel individual manual firstowner
684555a5e78e2a95e7cfcc37,renault kwid 1.0,renault kwid 1.0 year_mid price_midrange kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfcc38,mahindra scorpio s10 7 seater,mahindra scorpio s10 7 seater year_mid price_premium kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfcc39,chevrolet enjoy tcdi ls 8 seater,chevrolet enjoy tcdi ls 8 seater year_mid price_midrange kms_high diesel individual manual thirdowner
684555a5e78e2a95e7cfcc3a,tata indica vista tdi lx,tata indica vista tdi lx year_mid price_budget kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfcc3b,fiat grande punto evo 1.3 active,fiat grande punto evo 1.3 active year_mid price_midrange kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfcc3c,mitsubishi pajero 2.8 sfx bsiv dual tone,mitsubishi pajero 2.8 sfx bsiv dual tone year_mid price_premium kms_high diesel individual manual firstowner
684555a5e78e2a95e7cfcc3d,mahindra scorpio 2.6 slx crde,mahindra scorpio 2.6 slx crde year_old price_midrange kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfcc3e,maruti swift vxi optional,maruti swift vxi optional year_mid price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfcc3f,mahindra thar di 4x2,mahindra thar di 4x2 year_new price_midrange kms_low diesel individual manual firstowner
684555a5e78e2a95e7cfcc40,maruti ritz vxi,maruti ritz vxi year_mid price_midrange kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfcc41,tata nexon 1.2 revotron xz plus dual tone,tata nexon 1.2 revotron xz plus dual tone year_new price_premium kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfcc42,toyota innova 2.5 g1 bsiv,toyota innova 2.5 g1 bsiv year_mid price_premium kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfcc43,maruti vitara brezza ldi,maruti vitara brezza ldi year_new price_premium kms_low diesel individual manual firstowner
684555a5e78e2a95e7cfcc44,hyundai verna transform crdi vgt abs,hyundai verna transform crdi vgt abs year_mid price_midrange kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfcc45,ford freestyle titanium plus diesel,ford freestyle titanium plus diesel year_new price_premium kms_low diesel dealer manual firstowner
684555a5e78e2a95e7cfcc46,ford figo 1.5p titanium at,ford figo 1.5p titanium at year_new price_premium kms_low petrol dealer automatic firstowner
684555a5e78e2a95e7cfcc47,ford figo 1.5d titanium mt,ford figo 1.5d titanium mt year_new price_premium kms_mid diesel dealer manual firstowner
684555a5e78e2a95e7cfcc48,skoda rapid 1.5 tdi at ambition bsiv,skoda rapid 1.5 tdi at ambition bsiv year_new price_premium kms_mid diesel individual automatic firstowner
684555a5e78e2a95e7cfcc49,tata manza aura safire,tata manza aura safire year_mid price_budget kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfcc4a,maruti swift dzire zxi,maruti swift dzire zxi year_mid price_midrange kms_mid petrol individual manual secondowner
684555a5e78e2a95e7cfcc4b,mahindra bolero sle bsiii,mahindra bolero sle bsiii year_old price_budget kms_high diesel individual manual secondowner
684555a5e78e2a95e7cfcc4c,hyundai verna vtvt 1.6 sx,hyundai verna vtvt 1.6 sx year_new price_premium kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfcc4d,fiat punto 1.2 active,fiat punto 1.2 active year_mid price_budget kms_mid petrol individual manual secondowner
684555a5e78e2a95e7cfcc4e,maruti alto lxi bsii,maruti alto lxi bsii year_old price_budget kms_mid petrol individual manual fourth&aboveowner
684555a5e78e2a95e7cfcc4f,honda city 1.5 exi s,honda city 1.5 exi s year_old price_budget kms_high petrol individual manual thirdowner
684555a5e78e2a95e7cfcc50,honda amaze e i-vtec,honda amaze e i-vtec year_mid price_midrange kms_mid petrol individual manual secondowner
684555a5e78e2a95e7cfcc51,tata safari storme ex,tata safari storme ex year_mid price_midrange kms_mid diesel individual manual firstowner
684555a5e78e2a95e7cfcc52,volkswagen ameo 1.2 mpi trendline,volkswagen ameo 1.2 mpi trendline year_new price_midrange kms_low petrol individual manual firstowner
684555a5e78e2a95e7cfcc53,hyundai verna 1.6 xi abs,hyundai verna 1.6 xi abs year_old price_midrange kms_mid petrol individual manual firstowner
684555a5e78e2a95e7cfcc54,chevrolet aveo 1.6 lt,chevrolet aveo 1.6 lt year_old price_budget kms_low petrol individual manual thirdowner
684555a5e78e2a95e7cfcc55,mahindra bolero di dx 8 seater,mahindra bolero di dx 8 seater year_old price_midrange kms_mid diesel individual manual secondowner
